011060	22000
011060	7500
011060	780
011060	22000
011060	22000
011060	22000
011060	3000
012620	3000
012620	150
012620	1500
012620	450
012620	3000
012620	150
012620	22000
012620	1230
012620	22000
012620	450
012620	3000
012620	22000
012620	3000
012620	3000
012620	3000
012620	3000
012620	240
012620	3000
012620	22000
012620	22000
012620	22000
012620	3000
012620	3000
012620	450
012620	450
012620	3000
012620	3000
012620	240
012620	3000
012620	22000
012620	22000
012620	22000
012620	240
012620	3000
012620	450
012620	22000
012620	3000
012620	3000
012620	450
012620	7500
012620	7500
012620	3000
012620	3000
012620	450
012620	3000
012620	3000
012620	3000
012620	3000
012620	22000
012620	22000
012620	3000
012620	150
012620	240
012620	22000
012620	22000
012620	3000
012620	3000
012620	22000
012620	3000
012620	240
012620	240
012620	3000
012620	22000
012620	22000
012620	22000
012620	3000
012620	22000
012620	3000
012620	60
012620	3000
012620	3000
012620	22000
012620	3000
012620	240
012620	22000
012620	240
012620	3000
012620	450
012620	22000
012620	22000
012620	22000
012620	22000
012620	22000
012620	22000
012620	22000
012620	15
012620	3000
012620	240
012620	15
012620	22000
012620	22000
012620	22000
012620	3000
012620	450
012620	22000
012620	3000
012620	3000
012620	240
012620	3000
012620	3000
012620	3000
012620	3000
012620	22000
012620	22000
012620	3000
012620	150
012620	22000
012620	3000
012620	3000
012620	450
012620	3000
012620	3000
012620	150
012620	22000
012620	3000
012620	3000
012620	3000
012620	3000
012620	22000
012620	22000
012620	3000
012620	3000
012620	22000
012620	22000
012620	3000
012620	3000
012620	150
012620	3000
012620	150
012620	60
012620	22000
012620	15
012620	3000
012620	3000
012620	22000
012620	7500
012620	240
012620	3000
012620	7500
012620	60
012620	60
014030	60
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	150
014030	1230
014030	1230
014030	22000
014030	1500
014030	22000
014030	1230
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	15
014030	240
014030	780
014030	1230
014030	22000
014030	22000
014030	22000
014030	1500
014030	1230
014030	1230
014030	1230
014030	1230
014030	22000
014030	1500
014030	22000
014030	22000
014030	780
014030	780
014030	1230
014030	780
014030	1230
014030	22000
014030	780
014030	1230
014030	780
014030	15
014030	780
014030	780
014030	22000
014030	1230
014030	1230
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	1230
014030	22000
014030	22000
014030	1230
014030	1230
014030	22000
014030	22000
014030	22000
014030	1230
014030	1500
014030	780
014030	780
014030	1230
014030	450
014030	22000
014030	22000
014030	22000
014030	1230
014030	1230
014030	22000
014030	22000
014030	780
014030	1230
014030	780
014030	22000
014030	780
014030	22000
014030	780
014030	1230
014030	780
014030	1230
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	780
014030	1500
014030	22000
014030	1230
014030	1230
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	1230
014030	1230
014030	22000
014030	780
014030	780
014030	22000
014030	780
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	780
014030	1230
014030	22000
014030	780
014030	780
014030	1230
014030	780
014030	1230
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	450
014030	780
014030	780
014030	780
014030	780
014030	1230
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	22000
014030	22000
014030	1230
014030	22000
014030	1500
014030	22000
014030	780
014030	780
014030	22000
014030	450
014030	780
014030	1230
014030	22000
014030	1230
014030	22000
014030	22000
014030	1230
014030	1230
014030	1230
014030	780
014030	22000
014030	22000
014030	1500
014030	1500
014030	22000
014030	1230
014030	1230
014030	22000
014030	1230
014030	22000
014030	22000
014030	1230
014030	1500
014030	1500
014030	1500
014030	1230
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	1230
014030	22000
014030	780
014030	1230
014030	22000
014030	22000
014030	22000
014030	2100
014030	22000
014030	22000
014030	1230
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	22000
014030	780
014030	1230
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	22000
014030	22000
014030	1230
014030	22000
014030	1500
014030	1500
014030	1500
014030	22000
014030	22000
014030	780
014030	1230
014030	780
014030	1230
014030	1230
014030	22000
014030	1230
014030	780
014030	450
014030	22000
014030	1230
014030	22000
014030	22000
014030	1230
014030	1230
014030	1230
014030	780
014030	780
014030	780
014030	780
014030	1230
014030	22000
014030	22000
014030	1230
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	1230
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	1230
014030	780
014030	780
014030	1230
014030	22000
014030	780
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	1500
014030	780
014030	1500
014030	1500
014030	1500
014030	1230
014030	22000
014030	780
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	1230
014030	780
014030	780
014030	780
014030	15
014030	22000
014030	1230
014030	1230
014030	22000
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1500
014030	22000
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	1500
014030	780
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	2100
014030	22000
014030	1230
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	15
014030	15
014030	22000
014030	22000
014030	22000
014030	15
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	780
014030	780
014030	1500
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	1500
014030	1500
014030	1500
014030	780
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	2100
014030	22000
014030	780
014030	22000
014030	780
014030	15
014030	22000
014030	15
014030	780
014030	780
014030	780
014030	1230
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	1230
014030	22000
014030	22000
014030	780
014030	1230
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	15
014030	780
014030	780
014030	15
014030	22000
014030	1500
014030	780
014030	22000
014030	780
014030	1500
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	15
014030	780
014030	1500
014030	1500
014030	1500
014030	1230
014030	1230
014030	1500
014030	1500
014030	22000
014030	22000
014030	780
014030	1500
014030	22000
014030	1500
014030	22000
014030	1500
014030	1500
014030	780
014030	15
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	240
014030	1500
014030	1500
014030	1500
014030	1500
014030	22000
014030	1500
014030	1230
014030	780
014030	780
014030	22000
014030	1500
014030	22000
014030	780
014030	22000
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	1500
014030	780
014030	780
014030	22000
014030	1500
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	1500
014030	22000
014030	1500
014030	1500
014030	1500
014030	1500
014030	1500
014030	22000
014030	7500
014030	22000
014030	1500
014030	22000
014030	780
014030	1500
014030	1500
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	15
014030	15
014030	15
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	1230
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	22000
014030	15
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	780
014030	1230
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	780
014030	1500
014030	22000
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	1500
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	1230
014030	1500
014030	780
014030	780
014030	1500
014030	1500
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	1500
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	22000
014030	1230
014030	22000
014030	780
014030	22000
014030	780
014030	22000
014030	1230
014030	780
014030	22000
014030	1230
014030	780
014030	1230
014030	22000
014030	22000
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	1230
014030	780
014030	1500
014030	780
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	22000
014030	1230
014030	780
014030	1230
014030	1230
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	22000
014030	1230
014030	780
014030	780
014030	780
014030	22000
014030	780
014030	22000
014030	1230
014030	780
014030	1230
014030	780
014030	780
014030	780
014030	1230
014030	22000
014030	780
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	22000
014030	1500
014030	1500
014030	780
014030	22000
014030	22000
014030	780
014030	1500
014030	1500
014030	1500
014030	1500
014030	780
014030	780
014030	1500
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	1230
014030	22000
014030	22000
014030	780
014030	1500
014030	780
014030	1500
014030	780
014030	2100
014030	780
014030	22000
014030	22000
014030	15
014030	780
014030	22000
014030	780
014030	1230
014030	780
014030	780
014030	780
014030	1230
014030	22000
014030	1230
014030	780
014030	1230
014030	1500
014030	780
014030	1230
014030	1230
014030	1500
014030	1230
014030	1230
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	450
014030	780
014030	22000
014030	1230
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	1230
014030	1230
014030	780
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	450
014030	780
014030	1230
014030	780
014030	1230
014030	22000
014030	780
014030	780
014030	1230
014030	780
014030	15
014030	15
014030	780
014030	15
014030	22000
014030	1500
014030	780
014030	15
014030	1500
014030	1230
014030	1500
014030	1500
014030	22000
014030	22000
014030	22000
014030	780
014030	15
014030	780
014030	1500
014030	1500
014030	1500
014030	1500
014030	1500
014030	22000
014030	1500
014030	1500
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	1500
014030	2100
014030	780
014030	780
014030	1230
014030	1500
014030	22000
014030	1500
014030	1500
014030	780
014030	1500
014030	7500
014030	22000
014030	1500
014030	780
014030	22000
014030	780
014030	22000
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	1230
014030	22000
014030	22000
014030	22000
014030	3000
014030	22000
014030	780
014030	22000
014030	7500
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	1500
014030	22000
014030	22000
014030	22000
014030	1230
014030	22000
014030	1500
014030	22000
014030	22000
014030	22000
014030	22000
014030	780
014030	22000
014030	22000
014030	450
014030	1500
014030	22000
014030	22000
014030	1500
014030	1500
014030	1500
014030	780
014030	7500
014030	22000
014030	780
014030	22000
014030	1230
014030	780
014030	7500
014030	780
014030	780
014030	1500
014030	2100
014030	1500
014030	780
014030	3000
014030	780
014030	22000
014030	1230
014030	22000
014030	22000
014030	1500
014030	15
014030	22000
014030	22000
014030	780
014030	780
014030	22000
014030	780
014030	780
014030	1500
014030	1500
014030	780
014030	22000
014030	22000
014030	780
014030	22000
014030	780
014030	22000
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	780
014030	780
014030	22000
014030	22000
014030	780
014030	1500
014030	22000
014030	22000
014030	780
014030	1230
014270	1230
014270	22000
014270	22000
014270	22000
014270	780
014270	450
014270	3000
014270	450
014270	22000
014270	22000
014270	22000
014270	22000
014270	240
014270	780
014270	780
014270	450
014270	450
014270	780
014270	22000
014270	22000
014270	22000
014270	15
014270	450
014270	22000
014270	240
014270	240
014270	240
014270	450
014270	240
014270	240
014270	22000
014270	22000
014270	22000
014270	780
014270	1230
014270	1230
014270	780
014270	1230
014270	450
014270	450
014270	240
014270	450
014270	3000
014270	450
014270	240
014270	780
014270	1230
014270	780
014270	1230
014270	22000
014270	22000
014270	240
014270	240
014270	780
014270	1500
014270	780
014270	1230
014270	240
014270	450
014270	240
014270	22000
014270	22000
014270	22000
014270	22000
014270	22000
014270	22000
014270	780
014270	780
014270	780
014270	450
014270	7500
014270	22000
014270	22000
014270	150
014270	22000
014270	150
014270	450
014270	1230
014270	22000
014270	450
014270	780
014270	7500
014270	3000
014270	22000
014270	240
014270	240
014270	450
014270	450
014270	22000
014270	450
014270	3000
014270	240
014270	780
014270	22000
014270	22000
014270	240
014270	450
014270	240
014270	450
014270	150
014270	3000
014270	240
014270	22000
014270	22000
014270	240
014270	22000
014270	240
014270	240
014270	22000
014270	3000
014270	450
014270	450
014270	780
014270	240
014270	22000
014270	22000
023610	22000
023610	240
023610	240
023610	450
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	150
023610	240
023610	240
023610	240
023610	450
023610	15
023610	15
023610	240
023610	240
023610	240
023610	240
023610	15
023610	15
023610	15
023610	15
023610	240
023610	240
023610	240
023610	450
023610	240
023610	240
023610	240
023610	240
023610	450
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	15
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	22000
023610	450
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	150
023610	150
023610	240
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	22000
023610	240
023610	15
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	450
023610	22000
023610	15
023610	15
023610	15
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	60
023610	150
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	450
023610	22000
023610	450
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	450
023610	15
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	450
023610	22000
023610	240
023610	22000
023610	22000
023610	450
023610	240
023610	15
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	450
023610	240
023610	22000
023610	22000
023610	22000
023610	780
023610	450
023610	22000
023610	22000
023610	450
023610	450
023610	22000
023610	450
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	450
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	1230
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	450
023610	240
023610	22000
023610	240
023610	150
023610	150
023610	22000
023610	22000
023610	150
023610	150
023610	240
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	450
023610	150
023610	22000
023610	22000
023610	22000
023610	2400
023610	240
023610	240
023610	240
023610	240
023610	150
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	150
023610	240
023610	150
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	780
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	22000
023610	22000
023610	22000
023610	150
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	150
023610	240
023610	22000
023610	22000
023610	150
023610	240
023610	450
023610	22000
023610	240
023610	15
023610	150
023610	22000
023610	22000
023610	15
023610	22000
023610	22000
023610	15
023610	60
023610	60
023610	240
023610	150
023610	240
023610	60
023610	22000
023610	22000
023610	150
023610	22000
023610	22000
023610	240
023610	150
023610	150
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	150
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	150
023610	150
023610	240
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	150
023610	150
023610	60
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	22000
023610	450
023610	22000
023610	240
023610	240
023610	22000
023610	450
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	150
023610	150
023610	240
023610	150
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	240
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	22000
023610	150
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	22000
023610	15
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	150
023610	15
023610	150
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	450
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	450
023610	240
023610	240
023610	22000
023610	450
023610	240
023610	22000
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	1230
023610	22000
023610	240
023610	22000
023610	150
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	450
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	450
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	450
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	450
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	240
023610	240
023610	240
023610	240
023610	22000
023610	240
023610	22000
023610	240
023610	22000
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	240
023610	22000
023610	22000
023610	22000
023610	240
023610	15
023610	240
023610	22000
023610	22000
023610	240
023610	450
030910	450
030910	22000
030910	450
030910	22000
030910	3000
030910	22000
030910	22000
030910	450
030910	22000
030910	3000
030910	3000
030910	22000
030910	3000
030910	22000
030910	22000
030910	22000
030910	780
030910	450
030910	22000
030910	3000
030910	22000
030910	3000
030910	3000
030910	3000
030910	3000
030910	22000
030910	22000
030910	3000
030910	3000
030910	22000
030910	780
030910	780
030910	22000
030910	22000
030910	22000
030910	780
030910	22000
030910	1230
030910	780
030910	22000
030910	22000
030910	1230
030910	22000
030910	3000
030910	22000
030910	22000
030910	150
030910	240
030910	150
030910	22000
030910	22000
030910	7500
030910	22000
030910	780
030910	780
030910	22000
030910	450
030910	7500
030910	3000
030910	780
030910	22000
030910	22000
030910	22000
030910	780
030910	3000
030910	7500
030910	780
030910	22000
030910	240
030910	22000
030910	22000
030910	3000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	1230
030910	240
030910	3000
030910	22000
030910	15
030910	22000
030910	22000
030910	22000
030910	450
030910	22000
030910	450
030910	22000
030910	22000
030910	22000
030910	780
030910	780
030910	450
030910	780
030910	780
030910	3000
030910	22000
030910	22000
030910	22000
030910	1230
030910	22000
030910	780
030910	780
030910	3000
030910	450
030910	3000
030910	22000
030910	3000
030910	22000
030910	22000
030910	3000
030910	450
030910	22000
030910	3000
030910	22000
030910	780
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	3000
030910	3000
030910	22000
030910	22000
030910	3000
030910	450
030910	780
030910	450
030910	22000
030910	3000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	450
030910	22000
030910	22000
030910	22000
030910	3000
030910	450
030910	3000
030910	22000
030910	22000
030910	22000
030910	780
030910	22000
030910	3000
030910	22000
030910	3000
030910	780
030910	450
030910	780
030910	1500
030910	780
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	22000
030910	450
030910	22000
030910	22000
030910	1230
